"Gender","Adult","Face_Angle","Image_Color","Image_Quality","Image_Type","Context","Multiface","Race","Smile","Area"
"male",1,1,1,"good",1,"feature",0,"white",NA,17346
"male",1,0,1,"good",1,"feature",0,"black",NA,10416
"male",0,0,1,"good",1,"feature",1,"black",NA,NA
"male",0,0,1,"good",1,"feature",1,"white",NA,133284
"male",1,0,1,"good",1,"feature",1,"white",NA,46926
"male",0,0,1,"fair",1,"feature",1,"black",1,20930
"male",0,1,1,"good",1,"feature",0,"white",1,NA
"male",1,1,1,"good",1,"feature",1,"white",NA,38700
"male",1,1,0,"good",1,"feature",1,"white",1,26796
"male",1,1,1,"good",1,"feature",1,"white",1,19706
"female",1,1,1,"good",1,"feature",0,"black",0,169164
"male",1,1,1,"good",1,"feature",0,"black",0,100748
"male",1,1,1,"good",1,"feature",1,"white",0,9968
"male",1,1,1,"fair",1,"feature",0,"white",0,4810
"male",1,1,1,"good",1,"feature",0,"white",0,62909
"male",1,1,1,"good",1,"ad",0,"white",NA,NA
"male",1,0,0,"good",1,"ad",0,"white",0,13080
"male",1,1,1,"good",1,"feature",0,"white",0,33698
"male",1,1,1,"good",1,"feature",0,"white",0,14742
"male",1,1,1,"good",0,"feature",0,"white",0,201684
"male",1,1,1,"fair",1,"feature",1,"white",1,7900
"male",1,1,1,"good",1,"feature",1,"asian",1,7081
"male",1,1,1,"good",1,"feature",1,"white",1,5655
"male",1,1,1,"good",1,"cover",0,"white",NA,55944
"female",1,1,1,"good",1,"feature",0,"white",NA,NA
"male",1,1,1,"good",1,"feature",0,"white",1,41076
"female",1,1,1,"good",1,"feature",0,"white",NA,31968
"male",1,1,1,NA,1,"ad",0,"asian",NA,NA
"male",1,1,1,"good",1,"ad",0,"white",NA,99680
"female",1,1,1,"good",1,"ad",0,"white",0,15290
"male",1,0,1,"fair",1,"feature",0,"white",NA,18600
"male",1,1,1,"good",0,"feature",1,"white",NA,NA
"male",1,0,1,"good",0,"feature",1,"white",NA,NA
"male",1,1,1,"good",1,"feature",0,"white",NA,NA
"male",1,0,1,"fair",1,"feature",0,"white",0,12947
"male",1,1,1,"good",0,"feature",1,"white",0,16800
"male",1,0,1,"good",1,"feature",0,"white",1,9312
"male",1,0,1,"fair",0,"feature",1,"white",0,10648
"male",1,0,1,"fair",1,"feature",1,"white",0,4810
"male",1,1,0,"good",1,"feature",0,"white",NA,21746
"female",1,1,0,"fair",1,"feature",0,"white",0,8798
"male",1,1,0,"fair",1,"feature",0,"white",0,5976
"male",1,0,1,"fair",1,"feature",1,"white",0,12928
"female",1,0,1,"fair",1,"feature",1,"white",1,8346
"male",1,1,1,"good",1,"feature",0,"white",0,NA
"female",1,1,1,"good",1,"ad",1,"white",1,NA
"male",1,1,1,"good",1,"ad",0,"white",1,37240
"male",1,1,1,"good",1,"feature",1,"white",0,145061
"male",1,1,1,"good",1,"feature",1,"white",0,60660
"male",1,0,1,"fair",1,"feature",1,"white",0,9900
"male",1,0,1,"good",1,"feature",1,"white",NA,NA
"male",1,1,1,"good",1,"ad",1,"white",0,7700
"female",1,1,1,"good",1,"feature",0,"white",0,27900
"male",1,1,1,"good",1,"feature",0,"asian",NA,23856
"male",1,1,1,"fair",1,"feature",0,"white",NA,29025
"male",1,0,1,"fair",1,"feature",0,"white",0,NA
"male",1,1,1,"good",1,"feature",1,"white",NA,266590
"male",1,1,1,"good",1,"feature",0,"white",0,NA
"male",1,1,1,"good",1,"feature",0,"white",NA,NA
"male",1,1,1,"good",1,"feature",0,"white",0,51744
"male",1,1,1,"good",1,"ad",0,"white",NA,41952
"male",1,1,1,"fair",1,"feature",0,"white",1,8925
"male",1,0,1,NA,1,"ad",1,"white",0,106477
"male",1,0,1,"good",1,"ad",1,"white",NA,98487
"male",1,0,1,"good",1,"ad",1,"white",NA,8393
"male",1,0,1,NA,1,"ad",0,"white",0,74025
"male",1,0,1,NA,1,"ad",1,"white",0,6768
"male",0,1,0,"good",1,"feature",0,"white",0,19154
"female",0,1,1,"good",1,"feature",1,"white",NA,9324
"male",1,0,1,NA,1,"ad",0,"white",0,97578
"male",1,1,1,"fair",1,"feature",1,"white",NA,4838
"female",1,1,1,"good",1,"feature",1,"white",NA,NA
"male",1,1,1,"good",1,"ad",1,"white",1,6324
"unknown",0,1,0,"fair",1,"feature",1,"unknown",0,7626
"male",0,1,0,"fair",1,"feature",1,"white",NA,NA
"male",1,1,0,"good",1,"ad",1,"white",NA,37011
"male",1,1,1,"good",1,"ad",0,"white",1,43920
"male",1,1,1,NA,1,"ad",0,"white",NA,41949
"female",1,0,1,"good",1,"ad",0,"white",0,14934
"male",1,1,1,"good",1,"author",0,"white",NA,21970
"male",1,1,1,"good",1,"author",0,"white",NA,6580
"male",1,1,1,NA,1,"author",0,"white",0,14690
"female",1,1,0,"fair",1,"feature",1,"white",NA,5481
"female",1,1,0,"fair",1,"feature",1,"white",NA,5312
"female",1,1,0,"fair",1,"ad",1,"white",1,3468
"female",1,0,0,"good",0,"feature",1,"white",1,12015
"female",1,1,1,"fair",1,"feature",1,"white",NA,4524
"male",1,1,1,"good",1,"feature",1,"white",1,3650
"female",1,0,1,"fair",1,"ad",1,"white",NA,3672
"female",1,1,1,"good",1,"feature",1,"white",0,3172
"male",1,1,1,"fair",1,"feature",1,"white",1,5220
"female",1,1,1,"fair",1,"feature",1,"white",1,5612
"female",1,1,1,"fair",1,"ad",0,"black",1,8330
"male",1,0,1,"fair",1,"feature",1,"white",NA,NA
"male",1,1,1,"fair",1,"feature",0,"white",NA,NA
"male",1,0,1,"fair",1,"feature",1,"white",0,8611
"male",1,1,1,"fair",1,"feature",0,"white",1,8148
"male",1,1,1,"good",1,"feature",0,"white",1,45458
"female",1,0,0,"fair",1,"cover",1,"black",0,15622
"female",1,1,1,"good",1,"feature",0,"white",1,17760
"female",1,1,1,"good",1,"author",0,"white",1,12288
"male",1,1,1,"good",1,"feature",0,"white",1,17515
"male",0,1,1,"good",0,"feature",1,"unknown",NA,NA
"female",1,1,0,"fair",1,"author",0,"white",1,17480
"female",1,1,1,"good",1,"ad",1,"black",1,128305
"unknown",0,1,1,"good",1,"ad",1,"black",NA,22600
"male",1,1,1,"good",1,"feature",0,"white",1,18900
"female",1,1,1,"fair",1,"feature",1,"white",1,6975
"female",1,1,1,"good",1,"ad",1,"white",NA,6975
"male",1,1,1,"good",1,"feature",1,"white",0,6480
"male",0,1,1,"good",1,"feature",1,"white",0,6177
"male",1,1,1,"good",1,"feature",1,"white",1,9234
"female",1,1,1,"good",1,"ad",1,"white",NA,3710
"male",1,1,1,"good",1,"ad",0,"black",1,113884
"male",1,0,1,"good",1,"feature",0,"white",1,444675
"male",1,0,1,"good",1,"feature",0,"white",1,32980
"male",1,1,1,"fair",1,"feature",1,"white",0,5520
"male",1,1,1,"good",1,"feature",1,"white",0,9630
"female",1,0,1,"good",1,"feature",0,"black",1,9540
"female",1,1,1,"fair",1,"feature",1,"white",0,6734
"male",1,1,1,NA,1,"ad",1,"white",NA,17110
"male",1,1,1,"good",1,"feature",1,"white",1,11537
"female",1,1,0,NA,1,"ad",0,"white",1,NA
"female",1,0,1,"fair",1,"feature",0,"white",1,3477
"male",1,0,1,"good",1,"ad",0,"americanindian",0,22610
"male",1,1,1,"good",1,"feature",0,"americanindian",1,18645
"female",0,0,1,NA,1,"ad",0,"white",1,73710
"male",1,1,1,"good",1,"feature",1,"black",NA,19939
"male",1,0,1,"fair",1,"feature",1,"asian",0,25668
"male",1,0,1,"good",1,"ad",1,"black",NA,NA
"male",1,0,1,NA,1,"ad",1,"black",0,27566
"male",1,1,1,"good",1,"feature",0,"asian",NA,38243
"female",1,1,1,"good",1,"feature",1,"asian",0,18576
"male",1,0,1,"good",1,"feature",1,"pacificislander",NA,22110
"male",1,0,1,"good",1,"feature",0,"white",0,8888
"female",1,1,1,"fair",1,"feature",0,"white",0,4453
"female",1,1,0,"fair",1,"feature",1,"black",1,7200
"male",1,1,0,"good",1,"feature",1,"black",1,6300
"female",1,1,1,"fair",1,"feature",0,"white",0,9831
"male",1,1,0,"good",1,"feature",0,"white",NA,6699
"female",1,1,1,"fair",1,"feature",0,"black",NA,8836
"male",1,0,1,"good",1,"cover",1,"white",0,5175
"male",1,1,1,"fair",1,"cover",1,"white",0,7350
"male",1,1,1,"fair",1,"cover",1,"white",0,3520
"female",1,1,1,"fair",1,"feature",1,"white",NA,4941
"male",1,1,1,"fair",1,"feature",1,"white",0,13375
"male",1,1,1,"fair",1,"feature",0,"black",NA,9345
"female",1,0,1,"fair",1,"feature",1,"white",0,3740
"male",1,0,1,"fair",1,"ad",1,"white",NA,NA
"female",1,1,1,"fair",1,"feature",1,"white",1,4356
"male",0,1,1,"fair",1,"feature",0,"white",0,5159
"male",1,0,1,"good",1,"cover",1,"white",0,6188
"male",1,1,1,"good",1,"feature",0,"white",0,11956
"male",1,0,1,"good",1,"ad",1,"white",NA,110032
"male",1,0,1,"fair",1,"feature",0,"white",NA,13390
"male",1,0,1,"fair",1,"feature",0,"white",NA,NA
"male",1,1,1,"fair",1,"feature",0,"white",0,9912
"male",1,1,1,"fair",1,"feature",0,"white",0,14628
"male",1,1,1,"good",1,"feature",0,"white",0,26180
"female",1,0,1,"good",1,"ad",0,"white",NA,16422
"male",1,0,1,"good",1,"feature",0,"white",0,128478
"male",1,1,1,"good",1,"feature",1,"asian",0,55216
"male",1,1,1,"good",1,"feature",1,"unknown",NA,7638
"male",1,1,1,"good",1,"feature",0,"white",0,16335
"male",1,1,1,"good",1,"feature",1,"white",1,66552
"male",1,1,1,"good",1,"feature",0,"white",1,51612
"male",1,1,1,"good",1,"feature",0,"white",0,24850
"male",1,1,1,"fair",1,"feature",0,"white",0,15340
"male",1,0,1,"good",1,"feature",0,"white",NA,11433
"male",1,1,1,"good",1,"ad",1,"asian",0,7696
"male",1,0,1,"fair",1,"feature",0,"white",0,5390
"male",1,1,1,"good",1,"feature",0,"white",1,14700
"male",1,1,1,"fair",1,"feature",0,"americanindian",0,9890
"male",1,1,1,"good",1,"feature",0,"white",NA,51333
"male",1,0,1,"good",1,"feature",0,"white",NA,NA
"male",1,1,1,"good",1,"feature",1,"unknown",0,6090
"male",1,1,1,"good",1,"feature",1,"white",0,5040
"male",1,1,1,"good",1,"feature",0,"white",NA,23168
"male",1,1,1,"fair",1,"feature",0,"white",1,6880
"female",1,1,1,"fair",1,"ad",1,"white",1,39579
"male",1,1,1,"good",1,"ad",1,"white",NA,76500
"female",1,1,1,"good",1,"ad",0,"black",1,42525
"male",0,1,1,NA,1,"ad",1,"white",NA,65780
"male",0,1,1,"good",1,"cover",1,"white",1,NA
"male",1,1,1,"good",1,"feature",1,"black",NA,NA
"female",1,0,1,"good",1,"feature",1,"white",1,82150
"female",1,0,1,"fair",1,"feature",1,"white",1,14840
"female",1,1,1,"good",1,"ad",1,"americanindian",NA,73085
"female",1,0,1,"good",1,"feature",1,"white",NA,9936
"male",1,0,1,"good",1,"feature",1,"white",1,16188
"male",1,1,1,"fair",1,"feature",0,"white",NA,9434
"female",0,1,1,"good",1,"feature",0,"white",0,33807
"unknown",0,1,1,"good",1,"feature",0,"white",NA,NA
"male",1,1,1,"good",1,"feature",1,"black",1,38520
"female",1,1,1,"good",1,"feature",1,"white",NA,NA
"female",1,0,1,"good",1,"feature",0,"white",1,29106
"female",1,1,1,"good",1,"feature",1,"white",0,6384
"female",1,1,1,"good",1,"feature",1,"white",0,10323
"female",1,1,1,"good",1,"ad",0,"white",1,9213
"male",1,1,1,"fair",0,"feature",1,"white",0,3480
"male",1,1,1,"good",1,"ad",0,"white",1,NA
"male",1,1,1,"fair",1,"feature",0,"white",0,12636
"male",1,1,1,"fair",1,"feature",0,"white",1,10062
"male",1,0,1,"fair",1,"feature",0,"white",0,6776
"male",1,0,1,"good",0,"feature",0,"white",0,11130
"male",1,1,0,"good",1,"feature",0,"white",NA,NA
"male",1,1,1,NA,1,"ad",0,"white",1,9213
"male",1,1,1,"good",1,"ad",0,"white",1,10440
"male",1,1,0,"fair",1,"ad",1,"white",NA,9434
"male",1,1,0,"good",1,"feature",0,"white",1,10272
"male",1,1,0,NA,1,"ad",1,"black",1,9504
"male",1,1,0,"good",1,"feature",0,"white",1,9222
"male",1,1,0,"good",1,"ad",0,"white",1,10494
"male",1,1,0,NA,1,"ad",0,"white",NA,10260
"female",1,1,0,"fair",1,"ad",1,"white",NA,7469
"male",1,1,0,"good",1,"ad",1,"white",1,9116
"female",1,1,1,"good",1,"feature",0,"white",NA,NA
"female",1,0,1,"fair",1,"cover",0,"white",NA,13108
"female",1,0,1,"good",1,"feature",0,"white",1,4320
"female",1,1,1,"good",1,"feature",0,"white",NA,NA
"male",0,0,1,"good",1,"ad",0,"white",NA,36036
"female",1,1,1,"good",1,"feature",0,"white",NA,12495
"female",1,1,1,"good",1,"feature",0,"white",1,20541
"male",1,1,1,"good",1,"feature",1,"white",1,209754
"male",1,1,1,"good",1,"feature",1,"white",1,46436
"male",1,1,1,"good",1,"feature",0,"asian",NA,44368
"female",1,1,1,"good",1,"feature",0,"white",0,45571
"male",1,0,1,"good",1,"feature",1,"asian",1,42147
"male",1,1,1,"good",1,"feature",0,"white",0,NA
"male",1,0,1,"good",1,"feature",0,"white",1,NA
"female",1,1,1,"good",1,"feature",0,"white",1,189426
"male",1,0,1,"good",1,"feature",0,"asian",NA,139181
"female",1,1,1,NA,1,"ad",1,"white",NA,76685
"male",1,1,1,"fair",1,"ad",1,"white",NA,33490
"female",1,1,1,NA,1,"ad",1,"black",NA,NA
"male",1,1,1,"good",1,"ad",1,"black",0,57088
"female",1,1,1,"good",1,"cover",0,"white",NA,23652
"male",1,1,1,"good",1,"ad",1,"white",NA,NA
"male",1,1,1,NA,1,"ad",1,"white",0,NA
"male",1,1,1,"good",1,"cover",1,"asian",0,32000
"male",1,1,0,"good",1,"ad",1,"white",0,32163
"male",1,1,1,"good",1,"ad",0,"white",1,49504
"female",1,1,1,"good",1,"feature",0,"white",0,19890
"female",1,1,1,NA,1,"ad",0,"black",1,NA
"male",1,1,1,"good",1,"feature",0,"white",0,22946
"female",1,0,1,NA,1,"ad",1,"asian",0,7189
"male",1,0,1,"good",1,"ad",1,"white",0,8736
"female",1,1,1,NA,1,"ad",1,"white",NA,4897
"male",1,1,1,"good",1,"cover",0,"white",0,62101
"female",1,1,1,"good",1,"feature",0,"white",1,33726
"female",1,1,1,"good",1,"cover",1,"white",NA,16768
"male",1,1,1,"fair",1,"feature",0,"white",1,15113
"male",1,1,1,"good",1,"feature",1,"white",1,28656
"male",1,1,1,"good",1,"cover",0,"black",0,44793
"female",1,0,0,"good",1,"ad",1,"white",0,39835
"female",1,0,1,"fair",0,"ad",0,"white",0,41984
"male",1,0,0,"fair",1,"ad",0,"white",0,115875
"male",1,0,0,"good",1,"feature",1,"white",1,12688
"male",1,0,0,"good",1,"feature",1,"white",1,10560
"male",1,1,1,"good",1,"feature",1,"white",NA,10179
"male",1,0,1,"fair",1,"feature",1,"white",1,10980
"male",1,1,1,"good",1,"feature",0,"white",0,85260
"female",1,1,1,NA,1,"ad",0,"white",0,32016
"male",1,1,1,"good",1,"feature",0,"white",1,24616
"female",1,0,1,"fair",1,"feature",1,"black",NA,3366
"female",1,0,1,"good",1,"feature",1,"black",NA,3640
"male",1,1,1,"good",1,"feature",0,"black",1,26852
"female",1,0,0,"good",1,"feature",1,"white",NA,7790
"male",1,1,1,"good",1,"feature",1,"white",1,7161
"male",1,1,0,"good",1,"feature",0,"white",NA,38976
"male",1,1,1,"fair",1,"cover",0,"white",NA,123186
"male",1,0,1,"fair",1,"feature",0,"white",0,NA
"female",1,0,1,"good",1,"feature",1,"white",0,20790
"male",1,0,1,"good",1,"feature",1,"white",0,13596
"male",1,0,1,"good",1,"feature",1,"white",0,28779
"male",1,0,1,"fair",1,"feature",1,"asian",NA,15708
"male",1,1,1,"fair",1,"feature",1,"white",0,16093
"male",1,1,1,"good",1,"feature",1,"black",0,11270
"female",0,1,1,"good",1,"feature",1,"black",0,45084
"male",1,1,1,"good",1,"feature",1,"white",1,64167
"male",1,1,1,"good",1,"feature",1,"white",1,16416
"male",1,1,1,"good",1,"cover",1,"white",1,15000
"male",1,1,1,"good",1,"feature",1,"white",0,41961
"male",1,1,1,"good",1,"feature",1,"white",1,10032
"male",1,1,1,"fair",1,"feature",1,"white",NA,3685
"female",1,1,1,"good",0,"feature",1,"white",0,7300
"male",1,1,0,"fair",0,"feature",1,"white",0,5740
"male",1,1,1,"good",0,"feature",0,"white",0,13624
"male",1,1,1,"fair",1,"feature",1,"unknown",NA,11155
"female",0,1,1,"good",1,"feature",1,"black",1,9280
"female",0,1,1,"fair",1,"feature",1,"white",0,7347
"female",0,1,1,NA,1,"ad",1,"white",NA,4680
"female",1,1,1,"good",1,"feature",0,"white",0,7979
"male",1,1,1,NA,1,"ad",1,"white",NA,5166
"female",1,1,1,"fair",1,"feature",1,"white",1,4480
"female",1,0,1,"good",1,"ad",1,"white",1,4661
"female",0,1,1,"good",1,"ad",1,"white",0,3213
"male",1,1,1,"good",1,"feature",0,"white",0,NA
"male",1,1,1,"good",1,"feature",1,"pacificislander",NA,12052
"male",1,1,0,"good",1,"feature",1,"white",0,6111
"male",1,1,1,"fair",1,"feature",1,"black",0,12342
"male",1,0,1,"fair",1,"feature",1,"white",0,14036
"male",1,1,1,"good",1,"feature",1,"black",1,69936
"male",1,0,0,"fair",1,"feature",1,"white",0,6942
"female",1,1,1,"good",1,"feature",1,"white",0,10580
"male",1,1,1,"good",1,"feature",1,"white",0,22270
"male",1,1,1,"good",1,"feature",1,"white",0,11700
"male",1,1,1,"fair",1,"feature",1,"black",0,6720
"female",1,1,1,"good",1,"feature",1,"white",0,14803
"male",1,1,1,"fair",1,"ad",1,"black",0,12768
"male",1,0,1,"good",1,"ad",1,"black",0,12288
"male",1,1,1,"fair",1,"feature",1,"black",0,12250
"male",1,0,1,"good",1,"ad",1,"black",NA,12463
"male",1,0,1,"good",1,"feature",1,"white",0,32041
"male",1,1,1,"good",1,"feature",0,"white",1,15408
"female",1,1,1,"good",1,"cover",1,"white",0,227137
"female",1,1,0,"good",1,"feature",0,"white",NA,35520
"female",1,1,1,"good",1,"feature",1,"black",0,67803
"male",1,1,1,"good",1,"ad",0,"white",NA,NA
"female",1,1,1,"good",1,"feature",0,"asian",0,43510
"female",1,1,1,"fair",1,"feature",0,"white",1,11466
"female",1,0,1,"good",1,"feature",0,"white",0,15004
"female",1,1,1,"good",1,"feature",0,"white",1,12648
"female",1,0,1,"good",1,"feature",1,"white",NA,13734
"female",1,1,1,"good",1,"feature",0,"white",1,13608
"female",1,1,1,"good",1,"feature",0,"white",1,12000
"female",1,1,1,"good",1,"feature",0,"white",NA,12160
"male",1,1,1,"fair",1,"feature",1,"white",NA,7600
"male",1,0,1,"fair",1,"feature",1,"white",0,12519
"female",1,1,0,"good",1,"feature",1,"white",1,42211
"male",1,1,0,"good",1,"feature",1,"white",NA,32240
"male",1,0,0,"good",1,"feature",1,"white",1,46060
"male",1,1,1,"good",1,"feature",1,"white",0,6764
"female",1,0,1,"good",1,"feature",0,"white",NA,NA
"male",1,0,1,"fair",1,"feature",1,"white",0,8075
"male",1,1,1,"good",1,"feature",1,"white",NA,5544
"female",1,1,0,"good",1,"feature",0,"white",0,74676
"female",1,1,1,"good",1,"feature",0,"white",0,11978
"female",0,1,1,"fair",1,"feature",0,"white",1,4148
"male",1,1,1,"good",1,"ad",0,"white",0,14148
"male",1,1,0,"fair",1,"feature",0,"white",0,21546
"male",1,1,1,"good",1,"feature",0,"white",0,24674
"female",1,1,1,"good",1,"ad",0,"white",0,12880
"female",1,1,1,"fair",1,"feature",0,"white",0,3976
"female",1,1,0,"fair",1,"feature",1,"white",0,5704
"male",1,1,1,"good",1,"ad",1,"white",0,82688
"male",1,0,1,"good",1,"ad",1,"white",0,22962
"male",1,1,1,"good",1,"ad",1,"white",NA,12707
"female",1,0,1,"fair",1,"feature",0,"pacificislander",0,12535
"female",1,1,1,"good",1,"feature",1,"white",NA,15141
"female",1,1,0,"good",1,"feature",0,"white",0,14560
"male",1,1,1,"good",1,"cover",0,"white",0,345506
"male",1,1,1,"good",1,"feature",0,"white",0,51912
"female",1,1,1,"good",1,"ad",0,"white",1,78061
"male",1,0,1,"fair",1,"feature",1,"white",0,14552
"male",1,1,1,"fair",1,"feature",0,"white",0,14430
"male",1,0,1,"good",1,"feature",0,"white",NA,6808
"male",1,0,1,"fair",1,"ad",0,"asian",1,14784
"male",1,1,0,"fair",1,"feature",0,"white",0,9828
"male",1,1,1,"good",1,"feature",1,"white",1,12255
"female",1,0,1,NA,1,"ad",0,"white",1,14508
"female",1,1,1,NA,1,"ad",0,"white",0,NA
"male",1,1,1,"fair",1,"feature",1,"black",0,16530
"male",1,0,1,"fair",0,"feature",1,"pacificislander",0,49082
"male",1,1,1,"good",1,"feature",0,"white",1,13650
"male",1,1,0,"fair",1,"feature",0,"black",0,4828
"female",1,1,1,"fair",1,"ad",0,"white",NA,6776
"female",1,1,1,"good",1,"feature",0,"asian",1,6035
"male",1,1,1,"fair",0,"feature",0,"white",1,10692
"male",1,1,1,"good",1,"feature",0,"white",0,41710
"male",1,1,1,"good",1,"feature",0,"black",NA,20066
"female",1,1,1,"good",1,"feature",1,"white",1,13750
"female",1,1,1,"good",1,"feature",0,"white",0,16303
"unknown",1,0,1,"good",0,"ad",1,"unknown",0,3640
"female",1,1,0,"fair",1,"ad",1,"white",1,4347
"male",1,1,1,"fair",1,"ad",0,"white",0,4332
"male",1,1,1,NA,1,"ad",0,"white",NA,4500
"male",1,1,1,"good",1,"ad",1,"americanindian",1,18942
"male",1,1,1,"good",1,"ad",0,"white",NA,NA
"male",1,0,1,"good",1,"ad",0,"asian",1,18995
"male",1,1,1,NA,1,"ad",1,"white",0,3213
"male",1,1,1,"fair",1,"feature",0,"white",0,10370
"male",1,1,1,"good",1,"ad",0,"white",NA,52890
"female",1,1,1,"good",1,"ad",0,"white",0,44082
"male",1,1,0,"good",1,"feature",1,"white",NA,44880
"male",1,1,0,NA,1,"ad",0,"white",0,39560
"male",1,1,0,"good",1,"ad",0,"white",NA,48945
"male",1,0,0,"fair",1,"ad",1,"white",0,39579
"male",1,1,0,"good",1,"ad",0,"white",0,44132
"female",1,1,0,"good",1,"ad",1,"white",0,38048
"male",1,1,1,NA,1,"ad",1,"white",NA,66144
"male",1,1,1,"good",1,"ad",1,"black",NA,53504
"female",1,1,1,"good",0,"ad",0,"white",0,45756
"male",1,0,1,"good",1,"ad",1,"white",0,51480
"male",1,1,1,"fair",1,"ad",1,"white",0,46728
"female",1,0,0,"good",1,"ad",1,"white",NA,50141
"female",1,1,0,"good",1,"cover",0,"white",0,37327
"female",1,1,1,"fair",1,"ad",0,"white",0,54908
"male",1,0,0,"good",1,"ad",1,"white",NA,NA
"female",1,1,1,"good",1,"ad",0,"white",1,26112
"male",0,0,1,"good",1,"ad",0,"black",1,87600
"female",1,1,1,"good",1,"ad",0,"white",1,6557
"male",1,1,1,"fair",1,"feature",1,"white",NA,10440
"male",1,1,1,"good",1,"feature",0,"black",NA,17082
"female",1,1,1,"good",1,"feature",0,"black",NA,8976
"male",1,1,1,"good",1,"feature",0,"white",NA,49841
"female",1,1,1,"good",1,"feature",0,"white",1,17700
"female",1,1,1,"good",1,"feature",0,"white",1,8820
"male",1,1,1,"fair",1,"feature",1,"white",1,2744
"male",1,1,1,"fair",1,"feature",0,"white",NA,12000
"female",1,0,0,"good",1,"feature",0,"white",1,10098
"male",1,1,0,"good",1,"feature",1,"white",1,12969
"female",1,1,0,"good",1,"feature",1,"white",1,11682
"male",1,1,1,"good",1,"feature",0,"white",1,7800
"male",1,1,0,"fair",1,"feature",1,"pacificislander",0,9494
"male",1,1,0,"fair",1,"ad",1,"white",0,9858
"male",1,1,0,"good",1,"ad",1,"white",0,16588
"male",1,1,1,"good",1,"feature",1,"unknown",0,21000
"male",1,0,1,"good",1,"cover",1,"pacificislander",0,5840
"male",1,0,1,"good",1,"feature",0,"pacificislander",NA,28080
"male",1,0,1,"good",1,"feature",0,"white",0,75285
"male",1,1,1,"good",1,"ad",0,"white",1,29256
"male",1,1,1,"good",1,"ad",1,"white",NA,NA
"female",1,1,0,"good",1,"ad",0,"black",NA,29145
"male",1,0,1,"fair",1,"feature",0,"white",NA,152680
"male",1,0,1,"fair",1,"feature",0,"white",0,6880
"male",1,1,1,"fair",1,"ad",1,"white",1,23104
"male",1,0,1,"good",1,"feature",1,"white",0,25599
"male",1,1,1,NA,1,"ad",1,"white",NA,16500
"male",0,1,0,"good",1,"feature",0,"white",1,50934
"male",1,1,1,"good",1,"feature",0,"white",0,61804.8
"male",0,1,0,"good",1,"feature",1,"white",NA,5688
"male",0,0,0,"good",1,"feature",0,"white",NA,79500
"female",1,1,0,"fair",1,"feature",1,"white",1,11100
"male",1,1,0,"fair",1,"feature",1,"white",1,10800
"female",1,1,0,"good",1,"feature",0,"white",0,28756
